1786186290.919573,64874409984
1786186291.9209905,64874647552
1786186292.9225423,64874770432
1786186293.9239602,64874786816
1786186294.9251943,64874827776
1786186295.9265566,64989675520
1786186296.9279616,64874975232
1786186297.9293768,64874926080
1786186298.9319031,64874668032
1786186299.933137,64874672128
1786186300.934336,64874926080
1786186301.9357145,64874524672
1786186302.9371393,64874729472
1786186303.938344,64874491904
1786186304.9386864,64975228928
1786186305.940261,64874397696
1786186306.9416924,64874262528
1786186307.9427302,64874397696
1786186308.9439967,64874430464
1786186309.9453022,64874430464
1786186310.9467876,64874831872
1786186311.9482055,64874835968
1786186312.949628,64908914688
1786186313.951073,64874426368
1786186314.9524934,64874536960
1786186315.9539242,64874450944
1786186316.9553432,64874315776
1786186317.9584925,64874708992
1786186318.95992,64874496000
1786186319.9611824,64874676224
1786186320.9625444,64874991616
1786186321.963965,64903639040
1786186322.9653976,64874434560
1786186323.9665675,64874557440
1786186324.9679425,64874577920
1786186325.969386,64874348544
1786186326.9726515,64874815488
1786186327.9740825,64874524672
1786186328.9755182,64874930176
1786186329.9769185,64973996032
1786186330.9783955,64874749952
1786186331.9803083,64874508288
1786186332.984037,64874897408
1786186333.9854567,64874754048
1786186334.9867208,64874627072
1786186335.9879706,64875065344
1786186336.9893756,64874762240
1786186337.9907994,64875069440
1786186338.9922028,64875126784
1786186339.993616,64875061248
1786186340.9945383,64874749952
